id_clave_prod_serv,clave_prod_serv,cve_segmento,cve_familia,cve_clase,cve_mercancia,descripcion
9415,"20121434","20","12","14","34","Kit de reparación de manga deslizante"
9416,"20121435","20","12","14","35","Kit adaptador de fraguado"
9417,"20121436","20","12","14","36","Partes y accesorios para el sistema de muelle de pistón"
9418,"20121437","20","12","14","37","Partes y accesorios para las válvulas de seguridad de sub – superficie"
9419,"20121438","20","12","14","38","Partes y accesorios para válvula de muelle de  gas"
9420,"20121439","20","12","14","39","Mandril tapón de producción"
9421,"20121440","20","12","14","40","Sub tapón de revestimiento del anillo"
9422,"20121441","20","12","14","41","Herramienta de fraguado del revestimiento"
9423,"20121442","20","12","14","42","Bloque de arrastre"
9424,"20121443","20","12","14","43","Kit de herramientas de fraguado de tapón de revestimiento"
9425,"20121444","20","12","14","44","Kit de reparación del sistema de revestimiento"
9426,"20121445","20","12","14","45","Accesorios y partes"
9427,"20121446","20","12","14","46","Tapón superior revestimiento"
9428,"20121447","20","12","14","47","Collar fraguado del revestimiento"
9429,"20121448","20","12","14","48","Junk bonnet"
9430,"20121449","20","12","14","49","Equipo de muelle de pistón"
9431,"20121450","20","12","14","50","Mandril muelle de gas"
9432,"20121451","20","12","14","51","Válvula muelle de gas"
9433,"20121500","20","12","15","00","Herramientas convencionales de perforación"
9434,"20121501","20","12","15","01","Preventor de reventones"
9435,"20121502","20","12","15","02","Controles del preventor de reventones"
9436,"20121503","20","12","15","03","Raspadores de revestimiento"
9437,"20121504","20","12","15","04","Collar de perforación"
9438,"20121505","20","12","15","05","Equipo de núcleos"
9439,"20121506","20","12","15","06","Protectores de rosca de tubería de perforación"
9440,"20121507","20","12","15","07","Uniones de herramientas de tubería de perforación"
9441,"20121508","20","12","15","08","Tubo de perforación"
9442,"20121509","20","12","15","09","Anillos de calibre"
9443,"20121510","20","12","15","10","Abridores de hoyos"
9444,"20121511","20","12","15","11","Escariadores de hoyos"
9445,"20121513","20","12","15","13","Amortiguadores de fondo de pozo"
9446,"20121514","20","12","15","14","Subs de perforación"
9447,"20121515","20","12","15","15","Estabilizadores de fondo de pozo"
9448,"20121516","20","12","15","16","Propulsores"
9449,"20121517","20","12","15","17","Partes y accesorios de escariadores de hoyos de perforación"
9450,"20121518","20","12","15","18","Cabeza de control giratorio"
9451,"20121519","20","12","15","19","Partes y accesorios de la cabeza de control giratorio"
9452,"20121520","20","12","15","20","Partes y accesorios del preventor de reventones"
9453,"20121521","20","12","15","21","Partes y accesorios de los amortiguadores de fondo de pozo"
9454,"20121522","20","12","15","22","Partes y accesorios de los raspadores de revestimiento"
9455,"20121523","20","12","15","23","Tarro de perforación"
9456,"20121524","20","12","15","24","Partes y accesorios del tarro de perforación"
9457,"20121600","20","12","16","00","Brocas de barrena"
9458,"20121601","20","12","16","01","Brocas de cortadora fija"
9459,"20121602","20","12","16","02","Brocas de diamante natural"
9460,"20121603","20","12","16","03","Brocas de boquilla"
9461,"20121604","20","12","16","04","Brocas pdc"
9462,"20121605","20","12","16","05","Brocas cónicas de rodillo de botón de inserción"
9463,"20121606","20","12","16","06","Brocas de rodillo de diente de acero"
9464,"20121607","20","12","16","07","Brocas de núcleo"
9465,"20121608","20","12","16","08","Brocas de bloque"
9466,"20121609","20","12","16","09","Brocas de minería continuas"
9467,"20121610","20","12","16","10","Brocas de alimentador"
9468,"20121611","20","12","16","11","Broca de tamaño grande"
9469,"20121612","20","12","16","12","Broca de techo"
9470,"20121613","20","12","16","13","Accesorios de broca"
9471,"20121700","20","12","17","00","Herramientas de pesca"
9472,"20121701","20","12","17","01","Bumper subs"
9473,"20121702","20","12","17","02","Parches de revestimiento"
9474,"20121703","20","12","17","03","Impulsores de tarro"
9475,"20121704","20","12","17","04","Subs de chatarra"
9476,"20121705","20","12","17","05","Molinos o zapatas de quemado"
9477,"20121706","20","12","17","06","Rebosamientos"
9478,"20121707","20","12","17","07","Lanzas de pesca en campo petrolero"
9479,"20121708","20","12","17","08","Herramientas de pesca no especificada"
9480,"20121709","20","12","17","09","Tubo y extensión de lavado de pesca"
9481,"20121710","20","12","17","10","Extensión de rebosamiento"
9482,"20121711","20","12","17","11","Sub de pesca"
9483,"20121712","20","12","17","12","Partes y accesorios de parche de revestimiento"
9484,"20121713","20","12","17","13","Buje de operación de tubo de lavado"
9485,"20121714","20","12","17","14","Bloque de impresión de pesca"
9486,"20121715","20","12","17","15","Kit de pesca de sistema de cable de acero"
9487,"20121716","20","12","17","16","Partes y accesorios de la canasta de chatarra"
9488,"20121717","20","12","17","17","Pescante de agarre"
9489,"20121718","20","12","17","18","Control de pescante"
9490,"20121719","20","12","17","19","Tapón de pescante"
9491,"20121720","20","12","17","20","Partes y accesorios de pescante"
9492,"20121721","20","12","17","21","Imán de pesca"
9493,"20121722","20","12","17","22","Grifo de ajuste"
9494,"20121723","20","12","17","23","Agarre de lanza de pescar"
9495,"20121724","20","12","17","24","Partes y accesorios de lanza de pescar"
9496,"20121725","20","12","17","25","Cortador de revestimiento"
9497,"20121726","20","12","17","26","Grifo de caja"
9498,"20121727","20","12","17","27","Canasta de desperdicios"
9499,"20121728","20","12","17","28","Tarro de pesca"
9500,"20121800","20","12","18","00","Equipo de perforación direccional"
9501,"20121801","20","12","18","01","Herramientas de geo - dirección"
9502,"20121802","20","12","18","02","Motores de lodo"
9503,"20121803","20","12","18","03","Herramientas dirigibles giratorias"
9504,"20121804","20","12","18","04","Sistemas de control de superficie de perforación direccional"
9505,"20121805","20","12","18","05","Herramientas de perforación direccional de hoyo derecho"
9506,"20121806","20","12","18","06","Registro mientras herramientas perforan lwd"
9507,"20121807","20","12","18","07","Partes y accesorios de registro mientras herramientas perforan lwd"
9508,"20121808","20","12","18","08","Estabilizador de perforación direccional"
9509,"20121809","20","12","18","09","Partes y accesorios de herramientas dirigibles giratorias"
9510,"20121810","20","12","18","10","Sub de taladro direccional"
9511,"20121811","20","12","18","11","Hélice de perforación direccional"
9512,"20121812","20","12","18","12","Collar de perforación direccional"
9513,"20121813","20","12","18","13","Partes y accesorios de motores de lodo"
9514,"20121900","20","12","19","00","Equipo de medir y registro del pozo"
9515,"20121901","20","12","19","01","Herramientas acústicas"
9516,"20121902","20","12","19","02","Instrumentos de control de perforación o lodo"
9517,"20121903","20","12","19","03","Herramientas de medición de desempeño de perforación"
9518,"20121904","20","12","19","04","Equipo de medición de flujo"
9519,"20121905","20","12","19","05","Herramientas de resonancia magnética nuclear"
9520,"20121906","20","12","19","06","Herramientas nucleares"
9521,"20121907","20","12","19","07","Equipos de registro de producción"
9522,"20121908","20","12","19","08","Herramientas de resistividad"
9523,"20121909","20","12","19","09","Sistemas de levantamiento"
9524,"20121910","20","12","19","10","Sistemas de telemetría"
9525,"20121911","20","12","19","11","Herramientas ultrasónicas"
9526,"20121912","20","12","19","12","Equipo de presión de registro de fondo de pozo"
9527,"20121913","20","12","19","13","Equipo de prueba de registro de fondo de pozo"
9528,"20121914","20","12","19","14","Unidades de registro de pozo"
9529,"20121915","20","12","19","15","Registro de densidad de granel"
9530,"20121916","20","12","19","16","Cable de fondo de pozo de sensor óptico"
9531,"20121917","20","12","19","17","Mandril y accesorios de sensor óptico"
9532,"20121918","20","12","19","18","Cable de superficie de sensor óptico"
9533,"20121919","20","12","19","19","Herramientas y accesorios de inspección de revestimiento"
9534,"20121920","20","12","19","20","Herramientas y accesorios de indicador de punto libre"
9535,"20121921","20","12","19","21","Medidor de radiación"
9536,"20121922","20","12","19","22","Partes y accesorios de herramienta de rayos gamma"
9537,"20121923","20","12","19","23","Herramientas y partes de imaginería de pozo"
9538,"20122000","20","12","20","00","Equipo de prueba y Accesorios"
9539,"20122001","20","12","20","01","Barra de desplazamiento"
9540,"20122002","20","12","20","02","Mangas de desplazamiento"
9541,"20122003","20","12","20","03","Conejo de desplazamiento"
9542,"20122004","20","12","20","04","Accesorios de prueba"
9543,"20122005","20","12","20","05","Boquillas de prueba"
9544,"20122006","20","12","20","06","Tapones de prueba"
9545,"20122100","20","12","21","00","Equipo de Perforación"
9546,"20122101","20","12","21","01","Pistolas de cápsulas"
9547,"20122102","20","12","21","02","Pistolas de revestimiento"
9548,"20122103","20","12","21","03","Cabezas de despliegue"
9549,"20122104","20","12","21","04","Explosivos de perforación"
9550,"20122105","20","12","21","05","Cabezas de disparo"
9551,"20122106","20","12","21","06","Adaptadores de pistola"
9552,"20122107","20","12","21","07","Pistola de disparo de alta densidad"
9553,"20122108","20","12","21","08","Tapones bull de perforación"
9554,"20122109","20","12","21","09","Herramientas de poner tapones"
9555,"20122110","20","12","21","10","Equipo de posicionamiento de perforación"
9556,"20122111","20","12","21","11","Pistolas festoneadas"
9557,"20122112","20","12","21","12","Subs en tándem"
9558,"20122113","20","12","21","13","Accesorios de pistola de perforación de tubos completa"
9559,"20122114","20","12","21","14","Pistola de perforación de tubos completa"
9560,"20122115","20","12","21","15","Subs ventilación bajo balance"
9561,"20122200","20","12","22","00","Equipo de prueba del pozo"
9562,"20122201","20","12","22","01","Booms de bengalas"
9563,"20122202","20","12","22","02","Quemadores de bengalas"
9564,"20122203","20","12","22","03","Herramientas de prueba de hoyo"
9565,"20122204","20","12","22","04","Colector del choke"
9566,"20122205","20","12","22","05","Colector de desviación"
9567,"20122206","20","12","22","06","Canastas de flowhead"
9568,"20122207","20","12","22","07","Pivote de flowhead"
9569,"20122208","20","12","22","08","Flowheads"
9570,"20122209","20","12","22","09","Herramientas de formación de cierre"
9571,"20122210","20","12","22","10","Bengalas de gas"
9572,"20122211","20","12","22","11","Analizadores de gas de lodos"
9573,"20122212","20","12","22","12","Muestreadores de petróleo"
9574,"20122213","20","12","22","13","Separadores de pruebas de pozo"
9575,"20122214","20","12","22","14","Tubería de superficie de pruebas de pozo"
9576,"20122215","20","12","22","15","Tanques de compensación"
9577,"20122216","20","12","22","16","Herramientas de prueba de fondo de pozo"
9578,"20122300","20","12","23","00","Equipo de Slickline - Cable de Recuperación"
9579,"20122301","20","12","23","01","Cabezas de adaptador de cable de recuperación"
9580,"20122302","20","12","23","02","Retardo de envío del cable de recuperación"
9581,"20122303","20","12","23","03","Guías de campana de cable de recuperación"
9582,"20122304","20","12","23","04","Cajas ciegas de cable de recuperación"
9583,"20122305","20","12","23","05","Equipo de presión de fondo de hoyo de cable de recuperación"
9584,"20122306","20","12","23","06","Herramientas de calibración de cable de recuperación"
9585,"20122307","20","12","23","07","Volcado de cemento de rescate de equipos cable de recuperación"
9586,"20122308","20","12","23","08","Cortadores químicos de cable de recuperación"
9587,"20122309","20","12","23","09","Centralizadores de cadena de herramientas de almeja de cable de recuperación"
9588,"20122310","20","12","23","10","Centralizadores de cable de acero de almeja de cable de recuperación"
9589,"20122311","20","12","23","11","Localizadores de collar de cable de recuperación"
9590,"20122312","20","12","23","12","Colectores de cable de recuperación"
